idJson,site,title,description,analysis_date,possible_false_positive,provide_api_reference,provide_metadata,provide_descriptive_metadata,provide_data_license_information,provide_data_provenance_information,provide_a_version_indicator,gather_feedback_from_data_consumers,provide_bulk_download,provide_data_up_to_date,use_persistent_URIs_as_identifiers_of_datasets,use_machine_readable_standardized_data_formats,provide_data_in_multiple_formats,cite_the_original_publication
2468,https://dados.es.gov.br/dataset/portal-da-transparencia-compras-publicas/resource/7227fd0f-c64f-4de0-818f-73b3610b05fd,[Portal da Transparencia] Compras Publicas  Licitacoes-2013.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2469,https://dados.es.gov.br/group/negocios,Negocios - Grupos - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2470,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/e979dfcf-597e-4131-8320-37158ec99f92,[Portal da Transparencia] Pessoal  Remuneracoes-03_2015.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2471,https://dados.es.gov.br/dataset?_groups_limit=0&page=9,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2472,https://dados.es.gov.br/dataset/groups/centro-de-convencoes,Prestadores de Servicos Turisticos - Centros de Convencoes  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2473,https://dados.es.gov.br/dataset/sistema_de_alerta_do_rio_itapemirim,Sistema de Alerta do Rio Itapemirim  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,0,0,1,1,0,1,0,1,0,0
2474,https://dados.es.gov.br/dataset?res_format=XML&_groups_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2475,https://dados.es.gov.br/dataset?tags=meio+ambiente&tags=defesa+civil,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,https://dados.es.gov.br#,Bem-vindo - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,https://dados.es.gov.br/dataset/quadro-de-metas-estadual/resource/9e21becf-73c1-4089-9724-f40687ae873f,Quadro de Metas Estadual  QUADRO DE METAS - ESTADUAL.pdf - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
2478,https://dados.es.gov.br/dataset/obrigacoes/resource/fccc5799-71e8-4f0d-857c-252815226ff3,"[TCEES] Informacoes sobre remessas de dados (obrigacoes, consistencias e unidades gestoras)  Atos de Pessoal - DADOS ABERTOS",Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
2479,https://dados.es.gov.br/organization/sedu-secretaria-de-estado-da-educacao,SEDU - Secretaria de Estado da Educacao - Organizacoes - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2480,https://dados.es.gov.br/dataset/integracao-total,INTEGRACAO TOTAL  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,0,1,0,1,0,0
2481,https://dados.es.gov.br/dataset?tags=arrecada%C3%A7%C3%A3o,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2482,https://dados.es.gov.br/dataset?tags=defesa+civil&res_format=pagina+web,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,https://dados.es.gov.br/dataset/instrumentos/resource/c9e60e60-9268-45a2-a79e-67583181cb04,Instrumentos  Declaracoes da Conformidade - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
2484,https://dados.es.gov.br/dataset/portal-da-transparencia-compras-publicas/resource/172d336c-8de0-44af-b04f-e33e908c4516,[Portal da Transparencia] Compras Publicas  Editais-2016.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2485,https://dados.es.gov.br/dataset/obrigacoes/resource/0fb1f11e-52f8-4738-8c3a-fd42f815cafb,"[TCEES] Informacoes sobre remessas de dados (obrigacoes, consistencias e unidades gestoras)  Prestacao de Contas Anual (PCA) - DADOS ABERTOS",Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
2486,https://dados.es.gov.br/dataset?groups=transportes-e-mobilidade&tags=Infraestrutura,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2487,https://dados.es.gov.br/dataset/portal-da-transparencia-documentos-lai/resource/dc322575-1d6a-440d-b20f-84329bbe7ebf,[Portal da Transparencia] Documentos LAI  Classificados-2020.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2488,https://dados.es.gov.br/dataset/municipalizacao-da-gestao-ambiental/resource/c120369b-7a71-4cc1-8888-a960aea642b0,Municipalizacao da Gestao Ambiental  Lista dos municipios que ja realizam o licenciamento - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
2489,https://dados.es.gov.br/dataset/regulacao-de-leitos/resource/4d84ab6d-576b-4855-9956-9a974dfa1648,Regulacao de Leitos  Numero de Internacoes reguladas  - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
2490,https://dados.es.gov.br/dataset/portal-da-transparencia-compras-publicas/resource/46800f06-9c2e-49c6-9b17-c5bfb2e373f5,[Portal da Transparencia] Compras Publicas  Editais-2022.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2491,https://dados.es.gov.br/dataset/portal-da-transparencia-despesas-execucao-orcamentaria-e-financeira/resource/f03c88c0-12fc-4cc1-8867-adc3b47f4bf1,[Portal da Transparencia] Despesas - Execucao orcamentaria e financeira  RestosAPagar-2011.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2492,https://dados.es.gov.br/dataset/activity/procedimentos-instaurados-pela-pces-dezembro-2023,Fluxo de Atividades - PROCEDIMENTOS INSTAURADOS PELA PCES DEZEMBRO 2023  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,0,0,0,0,0,1,0,0
2493,https://dados.es.gov.br/dataset?res_format=XML&tags=inmetro,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2494,https://dados.es.gov.br/dataset/ijsn-matriz-de-insumo-produto-mip-das-microrregioes,[IJSN] Matriz de Insumo Produto - MIP das Microrregioes  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,1,1,0,1,0,0
2495,https://dados.es.gov.br/dataset?tags=conecta+cidad%C3%A3o&res_format=JSON,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2496,https://dados.es.gov.br/dataset?groups=saude&license_id=odc-odbl,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2497,https://dados.es.gov.br/dataset?tags=CASA+DE+ESPET%C3%81CULOS+E+EQUIPAMENTOS+DE+ANIMA%C3%87%C3%83O+TUR%C3%8DSTICA&groups=turismo,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2498,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/b982f83b-54b8-42f8-93d1-a6ae883d6d42,[Portal da Transparencia] Pessoal  Remuneracoes-12_2014.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2499,https://dados.es.gov.br/dataset?res_format=XLSX&groups=desenvolvimento-urbano-e-regional,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2500,https://dados.es.gov.br/dataset/groups/pre-medidos,Pre-Medidos  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2501,https://dados.es.gov.br/dataset/portal-da-transparencia-convenios-do-estado/resource/00ae7960-2a3d-4bb5-8915-2c3134feb49a,[Portal da Transparencia] Convenios do Estado  AditivosConvenios-2020.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2502,https://dados.es.gov.br/dataset?_groups_limit=0&page=7,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2503,https://dados.es.gov.br/dataset/portal-da-transparencia-bolsa-capixaba/resource/0d224cf3-41c8-4863-a6fa-6cce3dbca8e4,[Portal da Transparencia] Bolsa Capixaba  BolsaCapixaba-2023.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2504,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/87344ee3-356f-4ca1-8178-4ba8e4c3f68b,[Portal da Transparencia] Pessoal  Remuneracoes-07_2015.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2505,https://dados.es.gov.br/dataset?license_id=cc-zero&organization=seger-secretaria-de-estado-de-gestao-e-recursos-humanos,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2506,https://dados.es.gov.br/dataset/portal-da-transparencia-fluxo-de-veiculos-rodosol/resource/87d9002e-aa46-4ee6-b06b-0e4364e36f60,[Portal da Transparencia] Fluxo de veiculos - Rodosol  FluxoVeiculosRodosol-2023.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2507,https://dados.es.gov.br/dataset/portal-da-transparencia-contratos/resource/8521e2c6-ceeb-4b53-8cec-99ce87caa4cc,[Portal da Transparencia] Contratos  Contratos-2006.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2508,https://dados.es.gov.br/user/login,"
             Entrar -
        Acesso Cidadao
    ",,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,https://dados.es.gov.br/dataset?groups=economia&tags=Constru%C3%A7%C3%A3o+Civil,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2510,https://dados.es.gov.br/about,Sobre - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,https://dados.es.gov.br/dataset/portal-da-transparencia-patrimonio/resource/fa08f508-2937-4600-b64c-c01fac3b292a,[Portal da Transparencia] Patrimonio  Patrimonios-1998.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2512,https://dados.es.gov.br/dataset?tags=recursos+h%C3%ADdricos&organization=agerh-agencia-estadual-de-recursos-hidricos,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,https://dados.es.gov.br/dataset?tags=D%C3%A9ficit+Habitacional,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2514,https://dados.es.gov.br/dataset/portal-da-transparencia-contratos/resource/31e6f40e-d1a8-4e1f-b9e0-6e08a0366b94,[Portal da Transparencia] Contratos  Contratos-2019.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2515,https://dados.es.gov.br/dataset/portal-da-transparencia-patrimonio/resource/d7c303e5-07ae-483f-a240-a2581504b0c2,[Portal da Transparencia] Patrimonio  Patrimonios-1993.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2516,https://dados.es.gov.br/dataset/groups/roubo-em-transporte-coletivo,ROUBO EM TRANSPORTE COLETIVO - JAN E FEV 2023  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2517,https://dados.es.gov.br/dataset?res_format=HTML&_groups_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2518,https://dados.es.gov.br/dataset/activity/roubo-em-estabelecimento-comercial-jan-e-fev-2023,Fluxo de Atividades - ROUBO EM ESTABELECIMENTO COMERCIAL - JAN E FEV 2023  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2519,https://dados.es.gov.br/dataset/groups/acampamento-turistico,Prestadores de Servicos Turisticos - Acampamentos Turisticos  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2520,https://dados.es.gov.br/dataset?tags=hidrologia,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,https://dados.es.gov.br/dataset?license_id=cc-zero&tags=Arquivologia,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2522,https://dados.es.gov.br/dataset/roubo-em-estabelecimento-comercial-jan-e-fev-2023,ROUBO EM ESTABELECIMENTO COMERCIAL - JAN E FEV 2023  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,0,1,0,1,0,0
2523,https://dados.es.gov.br/dataset?tags=Contas+Regionais&tags=Estrutura+Econ%C3%B4mica,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2524,https://dados.es.gov.br/dataset?res_format=CSV&groups=meio-ambiente,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2525,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/0f909a03-f910-4b95-86a3-a9bee31b516d,[Portal da Transparencia] Pessoal  Cartoes-2017.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2526,https://dados.es.gov.br/dataset/investimentos-anunciados-e-concluidos-no-espirito-santo,Investimentos Anunciados e Concluidos no Espirito Santo  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,0,1,0,1,0,0
2527,https://dados.es.gov.br/dataset?groups=seguranca-publica&_groups_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2528,https://dados.es.gov.br/dataset/dados-sobre-o-enfrentamento-ao-covid-19,[TCEES] Enfrentamento ao Covid-19 - Controle Externo TCEES  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
2529,https://dados.es.gov.br/dataset/zonas-de-amortecimento-das-unidades-de-conservacao-estaduais,Zonas de Amortecimento das Unidades de Conservacao Estaduais  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,0,1,0,1,0,0
